completed_duration_days,completed_duration_hours,branch_code,latitude,longitude,quantity,net_charge,payment_duration_days,haversine_distance_miles,requests_per_day,completed_per_day,cycle_count,sale_price,signs_per_district,cluster,cluster_colour
0.04,0.9,120,50.82375452,-0.78650805,1,3.8,71.8,3509.441292,76,44,3,418000,408,0,Pink
1.2,28.8,120,50.82375452,-0.78650805,1,3.8,22.1,3509.441292,90,62,3,418000,408,0,Pink
0.14,3.3,120,50.82375452,-0.78650805,1,3.8,156.3,3509.441292,53,16,3,418000,408,0,Pink
2.15,51.7,120,50.82375452,-0.78650805,1,3.8,51.7,3509.441292,53,23,4,387000,408,0,Pink
3.17,76.2,120,50.82375452,-0.78650805,1,3.8,22.1,3509.441292,63,59,4,387000,408,0,Pink
3.28,78.8,120,50.82375452,-0.78650805,1,3.8,22.1,3509.441292,110,62,4,387000,408,0,Pink
1.11,26.8,120,50.82375452,-0.78650805,1,3.8,41.7,3509.441292,88,44,4,387000,408,0,Pink
2.97,71.3,120,50.82290729,-0.792393548,1,3.8,33.3,3509.387366,47,44,6,201000,408,2,Purple
1.89,45.3,120,50.82290729,-0.792393548,1,3.8,33.7,3509.387366,73,91,6,201000,408,2,Purple
2.13,51.2,120,50.82290729,-0.792393548,1,3.8,33.3,3509.387366,97,93,6,201000,408,2,Purple
2.15,51.6,120,50.82290729,-0.792393548,1,3.8,33.7,3509.387366,33,36,6,201000,408,2,Purple
11.02,264.5,120,50.82290729,-0.792393548,1,3.8,33.3,3509.387366,23,23,6,201000,408,2,Purple
1.12,26.8,120,50.82290729,-0.792393548,1,3.8,41.7,3509.387366,88,44,6,201000,408,2,Purple
2.08,49.9,100,50.73067927,-0.789310797,1,3.8,22.1,3503.018074,55,77,2,310000,408,2,Purple
6.86,164.6,100,50.73067927,-0.789310797,1,3.8,71.8,3503.018074,79,101,2,310000,408,2,Purple
1.22,29.2,100,50.7267347,-0.79050341,1,3.8,51.7,3502.746692,63,32,1,414000,408,0,Pink
0.99,23.8,100,50.72803511,-0.790158219,1,3.8,71.8,3502.836196,67,44,5,370000,408,0,Pink
1.0,23.9,100,50.72803511,-0.790158219,1,3.8,25.1,3502.836196,66,39,5,370000,408,0,Pink
1.33,32.0,100,50.72803511,-0.790158219,1,3.8,67.1,3502.836196,84,63,5,370000,408,0,Pink
3.17,76.0,100,50.72803511,-0.790158219,1,3.8,22.1,3502.836196,63,59,5,370000,408,0,Pink
0.95,22.8,100,50.72803511,-0.790158219,1,3.8,3.3,3502.836196,65,42,5,370000,408,0,Pink
4.79,115.0,100,50.72912494,-0.788585726,1,3.8,38.9,3502.910209,63,13,5,425000,408,0,Pink
0.1,2.3,100,50.72912494,-0.788585726,1,3.8,0.6,3502.910209,61,108,5,425000,408,0,Pink
0.95,22.9,100,50.72912494,-0.788585726,1,3.8,38.9,3502.910209,111,59,5,425000,408,0,Pink
4.04,97.0,100,50.72912494,-0.788585726,1,3.8,0.6,3502.910209,63,33,5,425000,408,0,Pink
4.82,115.7,100,50.72912494,-0.788585726,1,3.8,3.5,3502.910209,55,94,5,425000,408,0,Pink
0.99,23.8,100,50.72956622,-0.785187909,1,3.8,71.8,3502.938038,67,44,5,356500,408,0,Pink
1.08,25.9,100,50.72956622,-0.785187909,1,3.8,38.9,3502.938038,56,77,5,356500,408,0,Pink
2.1,50.5,100,50.72956622,-0.785187909,1,3.8,22.1,3502.938038,106,62,5,356500,408,0,Pink
2.11,50.7,100,50.72956622,-0.785187909,1,3.8,41.8,3502.938038,75,37,5,356500,408,0,Pink
1.12,26.9,100,50.72956622,-0.785187909,1,3.8,5.2,3502.938038,78,97,5,356500,408,0,Pink
1.38,33.0,100,50.72903026,-0.779505816,1,3.8,22.1,3502.896659,64,75,2,250000,408,2,Purple
0.25,5.9,100,50.72903026,-0.779505816,1,3.8,22.1,3502.896659,29,59,2,250000,408,2,Purple
1.08,25.8,100,50.73022725,-0.780452405,1,3.8,38.9,3502.98002,56,77,4,230000,408,2,Purple
1.91,45.8,100,50.73022725,-0.780452405,1,3.8,3.3,3502.98002,69,45,4,230000,408,2,Purple
2.92,70.2,100,50.73022725,-0.780452405,1,3.8,36.2,3502.98002,77,34,4,230000,408,2,Purple
3.96,95.0,100,50.73022725,-0.780452405,1,3.8,0.6,3502.98002,45,108,4,230000,408,2,Purple
0.37,8.8,100,50.73022725,-0.780452405,1,3.8,41.8,3502.98002,75,36,6,206000,408,2,Purple
3.95,94.9,100,50.73022725,-0.780452405,1,3.8,36.2,3502.98002,51,28,6,206000,408,2,Purple
2.07,49.8,100,50.73022725,-0.780452405,1,3.8,22.1,3502.98002,55,77,6,206000,408,2,Purple
1.07,25.8,100,50.73022725,-0.780452405,1,3.8,22.1,3502.98002,67,97,6,206000,408,2,Purple
0.41,9.8,100,50.73022725,-0.780452405,1,3.8,22.1,3502.98002,72,62,6,206000,408,2,Purple
2.92,70.1,100,50.73022725,-0.780452405,1,3.8,36.2,3502.98002,77,34,6,206000,408,2,Purple
6.86,164.6,100,50.729334,-0.780841243,1,3.8,71.8,3502.918654,79,101,3,270000,408,2,Purple
2.36,56.6,100,50.729334,-0.780841243,1,3.8,22.1,3502.918654,106,62,3,270000,408,2,Purple
5.05,121.3,100,50.729334,-0.780841243,1,3.8,71.8,3502.918654,55,84,3,270000,408,2,Purple
0.9,21.7,100,50.72993831,-0.779482224,1,3.8,111.0,3502.959327,40,93,2,255000,408,2,Purple
0.41,9.9,100,50.72993831,-0.779482224,1,3.8,22.1,3502.959327,72,62,2,255000,408,2,Purple
1.21,29.0,100,50.73366951,-0.778535045,1,3.8,51.7,3503.216182,63,32,6,282500,408,2,Purple
3.11,74.5,100,50.73366951,-0.778535045,1,3.8,25.1,3503.216182,169,64,6,282500,408,2,Purple
0.25,6.0,100,50.73366951,-0.778535045,1,3.8,18.3,3503.216182,47,36,6,282500,408,2,Purple
1.09,26.2,100,50.73366951,-0.778535045,1,3.8,22.9,3503.216182,42,60,6,282500,408,2,Purple
2.35,56.4,100,50.73366951,-0.778535045,1,3.8,22.1,3503.216182,106,62,6,282500,408,2,Purple
2.11,50.5,100,50.73366951,-0.778535045,1,3.8,41.8,3503.216182,75,37,6,282500,408,2,Purple
3.1,74.4,100,50.73366951,-0.778535045,1,3.8,25.1,3503.216182,169,64,4,325000,408,2,Purple
2.08,49.9,100,50.73366951,-0.778535045,1,3.8,22.1,3503.216182,65,55,4,325000,408,2,Purple
2.35,56.4,100,50.73366951,-0.778535045,1,3.8,22.1,3503.216182,106,62,4,325000,408,2,Purple
9.94,238.6,100,50.73366951,-0.778535045,1,3.8,68.3,3503.216182,65,33,4,325000,408,2,Purple
1.25,30.0,100,50.73337356,-0.781192596,1,3.8,41.8,3503.197793,57,57,2,280000,408,2,Purple
3.05,73.1,100,50.73337356,-0.781192596,1,3.8,68.3,3503.197793,75,44,2,280000,408,2,Purple
0.91,21.7,100,50.73640683,-0.772866203,1,3.8,3.3,3503.400821,65,99,2,299500,408,2,Purple
0.25,6.0,100,50.73640683,-0.772866203,1,3.8,5.2,3503.400821,73,105,2,299500,408,2,Purple
0.15,3.7,100,50.73640683,-0.772866203,1,3.8,3.3,3503.400821,55,42,2,260000,408,2,Purple
2.95,70.9,100,50.73640683,-0.772866203,1,3.8,5.2,3503.400821,75,22,2,260000,408,2,Purple
2.97,71.3,100,50.738982,-0.77404,1,3.8,5.2,3503.579491,65,108,3,305000,408,2,Purple
1.07,25.6,100,50.738982,-0.77404,1,3.8,38.9,3503.579491,56,77,3,305000,408,2,Purple
1.32,31.6,100,50.738982,-0.77404,1,3.8,5.2,3503.579491,86,87,3,305000,408,2,Purple
3.11,74.7,100,50.73158408,-0.783789593,1,3.8,25.1,3503.076259,169,64,2,287500,408,2,Purple
1.32,31.7,100,50.73158408,-0.783789593,1,3.8,67.1,3503.076259,84,63,2,287500,408,2,Purple
1.08,25.8,100,50.73284008,-0.782637628,1,3.8,22.1,3503.162078,67,97,4,250000,408,2,Purple
2.94,70.6,100,50.73284008,-0.782637628,1,3.8,71.8,3503.162078,70,46,4,250000,408,2,Purple
2.11,50.6,100,50.73284008,-0.782637628,1,3.8,41.8,3503.162078,75,37,4,250000,408,2,Purple
1.32,31.8,100,50.73284008,-0.782637628,1,3.8,5.2,3503.162078,86,87,4,250000,408,2,Purple
4.05,97.3,100,50.72509546,-0.790262252,1,3.8,51.7,3502.63334,93,58,5,530000,408,3,Dark Purple
0.0,0.1,100,50.72509546,-0.790262252,1,3.8,41.8,3502.63334,76,57,5,530000,408,3,Dark Purple
1.03,24.7,100,50.72509546,-0.790262252,1,3.8,25.1,3502.63334,51,92,5,530000,408,3,Dark Purple
1.83,44.0,100,50.72509546,-0.790262252,1,3.8,67.1,3502.63334,74,88,5,530000,408,3,Dark Purple
2.12,50.8,100,50.72509546,-0.790262252,1,3.8,41.8,3502.63334,75,37,5,530000,408,3,Dark Purple
2.86,68.5,100,50.7241889,-0.789563047,1,3.8,51.7,3502.570212,53,76,3,405000,408,0,Pink
1.22,29.3,100,50.7241889,-0.789563047,1,3.8,51.7,3502.570212,63,32,3,405000,408,0,Pink
0.3,7.3,100,50.7241889,-0.789563047,1,3.8,71.8,3502.570212,88,84,3,405000,408,0,Pink
2.09,50.2,100,50.72735479,-0.783544869,1,3.8,68.3,3502.784103,76,44,2,369500,408,0,Pink
4.26,102.3,100,50.72735479,-0.783544869,1,3.8,36.2,3502.784103,36,15,2,369500,408,0,Pink
0.23,5.6,100,50.72984258,-0.78581838,1,3.8,22.9,3502.957604,52,70,1,420000,408,0,Pink
0.9,21.6,100,50.72922016,-0.792564783,1,3.8,3.3,3502.919881,65,99,2,440000,408,0,Pink
1.23,29.5,100,50.72922016,-0.792564783,1,3.8,5.2,3502.919881,66,44,2,440000,408,0,Pink
0.94,22.5,100,50.72752486,-0.795597922,1,3.8,25.1,3502.805221,93,116,3,530000,408,3,Dark Purple
0.01,0.3,100,50.72752486,-0.795597922,1,3.8,51.7,3502.805221,56,37,3,530000,408,3,Dark Purple
0.26,6.2,100,50.72752486,-0.795597922,1,3.8,22.1,3502.805221,29,59,3,530000,408,3,Dark Purple
6.07,145.6,100,50.73573221,-0.781428981,1,3.8,22.1,3503.360803,29,62,2,242000,408,2,Purple
1.99,47.8,100,50.73573221,-0.781428981,1,3.8,41.8,3503.360803,91,57,2,242000,408,2,Purple
2.12,51.0,100,50.73618081,-0.780467871,1,3.8,68.3,3503.391033,92,44,3,260000,408,2,Purple
1.12,26.9,100,50.73618081,-0.780467871,1,3.8,68.3,3503.391033,59,56,3,260000,408,2,Purple
2.87,68.8,100,50.73618081,-0.780467871,1,3.8,5.2,3503.391033,68,50,3,260000,408,2,Purple
5.21,125.1,100,50.73618081,-0.780467871,1,3.8,67.1,3503.391033,79,63,2,230000,408,2,Purple
1.86,44.7,100,50.73618081,-0.780467871,1,3.8,67.1,3503.391033,102,38,2,230000,408,2,Purple
0.02,0.5,100,50.73785862,-0.775804327,1,3.8,51.7,3503.503286,56,37,3,275000,408,2,Purple
2.0,47.9,100,50.73785862,-0.775804327,1,3.8,41.8,3503.503286,91,57,3,275000,408,2,Purple
3.92,94.2,100,50.73785862,-0.775804327,1,3.8,41.8,3503.503286,69,44,3,275000,408,2,Purple
1.21,29.0,100,50.73924911,-0.776334964,1,3.8,51.7,3503.599683,63,32,3,250000,408,2,Purple
1.9,45.6,100,50.73924911,-0.776334964,1,3.8,67.1,3503.599683,60,98,3,250000,408,2,Purple
0.93,22.3,100,50.73924911,-0.776334964,1,3.8,41.8,3503.599683,88,44,3,250000,408,2,Purple
4.88,117.2,120,50.73327719,-0.791808661,1,3.8,312.9,3503.199365,74,39,2,185000,408,2,Purple
4.2,100.7,120,50.73327719,-0.791808661,1,3.8,39.3,3503.199365,62,16,2,185000,408,2,Purple
0.94,22.5,100,50.73442881,-0.789256661,1,3.8,41.8,3503.276879,88,44,4,295000,408,2,Purple
2.93,70.4,100,50.73442881,-0.789256661,1,3.8,3.3,3503.276879,66,42,4,295000,408,2,Purple
0.16,3.9,100,50.73442881,-0.789256661,1,3.8,22.1,3503.276879,98,97,4,295000,408,2,Purple
2.96,71.0,100,50.73442881,-0.789256661,1,3.8,5.2,3503.276879,75,22,4,295000,408,2,Purple
1.17,28.0,100,50.73475913,-0.787292582,1,3.8,25.1,3503.298157,102,21,3,296000,408,2,Purple
3.16,75.8,100,50.73475913,-0.787292582,1,3.8,67.1,3503.298157,85,98,3,296000,408,2,Purple
8.82,211.7,100,50.73475913,-0.787292582,1,3.8,111.0,3503.298157,38,23,3,296000,408,2,Purple
0.91,21.9,100,50.73071653,-0.790301704,1,3.8,3.3,3503.021418,65,99,2,480000,408,0,Pink
0.26,6.2,100,50.73071653,-0.790301704,1,3.8,5.2,3503.021418,73,105,2,480000,408,0,Pink
0.99,23.7,100,50.73245339,-0.785226601,1,3.8,71.8,3503.137382,67,44,2,337000,408,2,Purple
0.37,8.8,100,50.73245339,-0.785226601,1,3.8,41.8,3503.137382,75,36,2,337000,408,2,Purple
0.93,22.2,100,50.73303206,-0.778636643,1,3.8,25.1,3503.172254,93,116,4,285000,408,2,Purple
1.0,24.1,100,50.73303206,-0.778636643,1,3.8,25.1,3503.172254,46,33,4,285000,408,2,Purple
1.32,31.6,100,50.73303206,-0.778636643,1,3.8,67.1,3503.172254,84,63,4,285000,408,2,Purple
5.85,140.5,100,50.73303206,-0.778636643,1,3.8,111.0,3503.172254,9,23,4,285000,408,2,Purple
0.18,4.2,100,50.73327267,-0.775853003,1,3.8,22.1,3503.186733,98,97,6,293000,408,2,Purple
2.03,48.8,100,50.73327267,-0.775853003,1,3.8,51.7,3503.186733,72,37,6,293000,408,2,Purple
2.1,50.5,100,50.73327267,-0.775853003,1,3.8,41.8,3503.186733,75,37,6,293000,408,2,Purple
6.07,145.7,100,50.73327267,-0.775853003,1,3.8,22.1,3503.186733,29,62,6,293000,408,2,Purple
2.0,48.0,100,50.73327267,-0.775853003,1,3.8,41.8,3503.186733,91,57,6,293000,408,2,Purple
3.04,73.0,100,50.73327267,-0.775853003,1,3.8,68.3,3503.186733,75,44,6,293000,408,2,Purple
0.05,1.3,122,50.81183155,-0.775475903,1,3.8,22.9,3508.609733,53,65,4,295000,408,2,Purple
0.27,6.4,122,50.81183155,-0.775475903,1,3.8,22.9,3508.609733,52,70,4,295000,408,2,Purple
2.03,48.8,122,50.81183155,-0.775475903,1,3.8,68.2,3508.609733,116,56,4,295000,408,2,Purple
0.03,0.8,122,50.81183155,-0.775475903,1,3.8,68.2,3508.609733,60,56,4,295000,408,2,Purple
1.22,29.2,122,50.81162641,-0.7756374,1,3.8,71.8,3508.595694,67,44,2,255000,408,2,Purple
2.06,49.6,120,50.84953606,-0.715805934,1,3.8,78.1,3511.169005,19,19,3,212000,408,2,Purple
2.67,64.2,120,50.84953606,-0.715805934,1,3.8,103.1,3511.169005,72,59,3,212000,408,2,Purple
1.1,26.5,120,50.84953606,-0.715805934,1,3.8,23.3,3511.169005,76,48,3,212000,408,2,Purple
0.95,22.9,122,50.8505617,-0.710138028,1,3.8,68.2,3511.235847,82,64,2,218000,408,2,Purple
0.07,1.6,122,50.8505617,-0.710138028,1,3.8,3.3,3511.235847,74,103,2,218000,408,2,Purple
0.05,1.2,122,50.85100371,-0.708634203,1,3.8,20.7,3511.265315,97,39,3,260000,408,2,Purple
1.04,25.0,122,50.85100371,-0.708634203,1,3.8,20.7,3511.265315,102,21,3,260000,408,2,Purple
1.8,43.2,122,50.85100371,-0.708634203,1,3.8,71.8,3511.265315,83,101,3,260000,408,2,Purple
1.17,28.0,122,50.85100371,-0.708634203,1,3.8,20.7,3511.265315,93,116,2,209190,408,2,Purple
1.2,28.9,122,50.85100371,-0.708634203,1,3.8,67.1,3511.265315,84,63,2,209190,408,2,Purple
1.05,25.2,122,50.85399233,-0.718695445,1,3.8,68.2,3511.478682,40,44,2,437500,408,0,Pink
1.88,45.1,220,50.833905,-0.672149,1,3.8,36.2,3510.060156,52,41,4,275000,1197,2,Purple
3.88,93.0,220,50.833905,-0.672149,1,3.8,68.2,3510.060156,52,33,4,275000,1197,2,Purple
2.85,68.4,220,50.833905,-0.672149,1,3.8,6.1,3510.060156,75,22,4,275000,1197,2,Purple
0.12,2.9,220,50.833905,-0.672149,1,3.8,6.1,3510.060156,60,44,4,275000,1197,2,Purple
0.03,0.8,220,50.83202434,-0.66824685,1,3.8,22.9,3509.927754,53,65,3,340000,1197,0,Pink
0.11,2.7,220,50.83202434,-0.66824685,1,3.8,22.9,3509.927754,47,64,3,340000,1197,0,Pink
0.16,3.9,220,50.83202434,-0.66824685,1,3.8,68.2,3509.927754,76,67,3,340000,1197,0,Pink
0.97,23.3,150,50.83767622,-0.665472825,1,3.8,22.9,3510.316129,58,65,3,226000,1197,2,Purple
1.05,25.3,150,50.83767622,-0.665472825,1,3.8,22.9,3510.316129,54,54,3,226000,1197,2,Purple
0.09,2.1,150,50.83767622,-0.665472825,1,3.8,71.8,3510.316129,69,29,3,226000,1197,2,Purple
0.98,23.4,220,50.84967009,-0.651152236,1,3.8,6.1,3511.134907,93,89,3,820000,1197,1,Mauve
2.21,53.1,220,50.84967009,-0.651152236,1,3.8,6.1,3511.134907,79,108,3,820000,1197,1,Mauve
0.94,22.5,220,50.84967009,-0.651152236,1,3.8,0.0,3511.134907,49,42,3,820000,1197,1,Mauve
1.14,27.4,220,50.84942726,-0.652707653,1,3.8,6.1,3511.119138,66,44,2,495000,1197,0,Pink
0.23,5.5,220,50.84942726,-0.652707653,1,3.8,3.3,3511.119138,68,69,2,495000,1197,0,Pink
1.14,27.4,220,50.85019676,-0.651591635,1,3.8,67.1,3511.171548,102,112,1,295000,1197,2,Purple
2.81,67.5,220,50.82976508,-0.668069738,1,3.8,41.8,3509.771664,83,44,1,293000,1197,2,Purple
2.08,49.9,220,50.84256891,-0.663160126,1,3.8,51.7,3510.652401,71,56,4,233000,1197,2,Purple
25.09,602.2,220,50.83425849,-0.667799847,1,3.8,67.1,3510.0817,53,87,1,308000,1197,2,Purple
26.94,646.6,220,50.83425849,-0.667799847,1,3.8,67.1,3510.0817,50,87,1,280000,1197,2,Purple
1.15,27.7,220,50.8394422,-0.657923489,1,3.8,68.2,3510.433146,59,56,3,275000,1197,2,Purple
0.75,18.0,220,50.8394422,-0.657923489,1,3.8,41.8,3510.433146,68,37,3,275000,1197,2,Purple
1.03,24.8,220,50.8394422,-0.657923489,1,3.8,68.2,3510.433146,52,51,3,275000,1197,2,Purple
0.3,7.2,122,50.78825747,-0.839351233,1,3.8,22.1,3507.033008,76,55,2,458000,408,0,Pink
7.05,169.2,122,50.78825747,-0.839351233,1,3.8,38.9,3507.033008,40,59,2,458000,408,0,Pink
2.25,53.9,120,50.764866,-0.855471,1,3.8,25.3,3505.431668,51,116,3,380000,408,0,Pink
1.92,46.0,120,50.764866,-0.855471,1,3.8,25.3,3505.431668,76,101,3,380000,408,0,Pink
6.64,159.5,120,50.764866,-0.855471,1,3.8,18.3,3505.431668,18,6,3,380000,408,0,Pink
2.15,51.7,122,50.7666529,-0.854463175,1,3.8,67.1,3505.554174,74,88,1,265000,408,2,Purple
0.24,5.7,100,50.731071,-0.797448,1,3.8,22.9,3503.051477,52,70,3,285000,408,2,Purple
3.25,78.0,100,50.731071,-0.797448,1,3.8,22.1,3503.051477,53,97,3,285000,408,2,Purple
0.01,0.2,100,50.731071,-0.797448,1,3.8,22.1,3503.051477,98,97,3,285000,408,2,Purple
2.95,70.8,100,50.72962524,-0.797825314,1,3.8,71.8,3502.951967,70,46,2,625000,408,3,Dark Purple
0.95,22.8,100,50.72962524,-0.797825314,1,3.8,3.3,3502.951967,65,42,2,625000,408,3,Dark Purple
3.28,78.8,100,50.73051123,-0.795663051,1,3.8,5.2,3503.011433,23,87,2,495000,408,0,Pink
4.89,117.3,100,50.73051123,-0.795663051,1,3.8,3.3,3503.011433,67,29,2,495000,408,0,Pink
0.2,4.8,100,50.73224546,-0.794655028,1,3.8,67.1,3503.130365,44,38,3,389950,408,0,Pink
1.35,32.3,100,50.73224546,-0.794655028,1,3.8,67.1,3503.130365,84,63,3,389950,408,0,Pink
0.27,6.5,100,50.73224546,-0.794655028,1,3.8,67.1,3503.130365,45,98,3,389950,408,0,Pink
2.9,69.6,100,50.736904,-0.803293,1,3.8,111.0,3503.458761,80,93,1,108000,408,2,Purple
2.04,48.9,100,50.72626462,-0.798095493,1,3.8,22.9,3502.720182,72,54,3,425000,408,0,Pink
3.18,76.3,100,50.72626462,-0.798095493,1,3.8,22.1,3502.720182,63,59,3,425000,408,0,Pink
1.9,45.6,100,50.7343843,-0.795379526,1,3.8,67.1,3503.278585,102,38,2,270000,408,2,Purple
0.97,23.3,100,50.73614814,-0.794625727,1,3.8,111.0,3503.39976,11,23,1,275000,408,2,Purple
2.87,69.0,100,50.73472317,-0.796844591,1,3.8,5.2,3503.303127,68,50,2,295000,408,2,Purple
1.13,27.0,100,50.73472317,-0.796844591,1,3.8,5.2,3503.303127,78,97,2,295000,408,2,Purple
1.19,28.5,150,50.79257413,-0.678718256,1,3.8,15.2,3507.211146,62,122,3,232000,1197,2,Purple
1.17,28.0,150,50.79257413,-0.678718256,1,3.8,41.8,3507.211146,57,57,3,232000,1197,2,Purple
3.14,75.3,150,50.79257413,-0.678718256,1,3.8,15.2,3507.211146,22,97,3,232000,1197,2,Purple
3.0,72.0,150,50.78843752,-0.677941069,1,3.8,103.1,3506.925048,63,59,4,257500,1197,2,Purple
1.12,26.9,150,50.78843752,-0.677941069,1,3.8,68.3,3506.925048,75,67,4,257500,1197,2,Purple
0.01,0.3,150,50.78843752,-0.677941069,1,3.8,51.7,3506.925048,56,37,4,257500,1197,2,Purple
3.19,76.5,150,50.78843752,-0.677941069,1,3.8,36.2,3506.925048,65,15,4,257500,1197,2,Purple
1.17,28.0,150,50.78896326,-0.676720324,1,3.8,22.1,3506.96053,52,55,3,283000,1197,2,Purple
2.16,51.8,150,50.78896326,-0.676720324,1,3.8,51.7,3506.96053,82,75,3,283000,1197,2,Purple
1.11,26.7,150,50.78896326,-0.676720324,1,3.8,38.9,3506.96053,60,48,3,283000,1197,2,Purple
0.1,2.3,300,50.78389026,-0.680608546,1,3.8,22.9,3506.612899,50,54,2,288700,1197,2,Purple
3.15,75.6,150,50.78389026,-0.680608546,1,3.8,68.3,3506.612899,91,33,4,315000,1197,2,Purple
1.96,47.1,150,50.78389026,-0.680608546,1,3.8,5.2,3506.612899,73,122,4,315000,1197,2,Purple
1.88,45.2,150,50.78389026,-0.680608546,1,3.8,68.3,3506.612899,116,56,4,315000,1197,2,Purple
1.13,27.2,150,50.78389026,-0.680608546,1,3.8,5.2,3506.612899,57,100,4,315000,1197,2,Purple
0.24,5.7,150,50.78346249,-0.684138611,1,3.8,71.8,3506.585736,76,44,4,435000,1197,0,Pink
0.83,20.0,150,50.78346249,-0.684138611,1,3.8,36.2,3506.585736,73,41,4,435000,1197,0,Pink
3.24,77.8,150,50.78346249,-0.684138611,1,3.8,22.1,3506.585736,53,97,4,435000,1197,0,Pink
0.89,21.3,150,50.78346249,-0.684138611,1,3.8,36.2,3506.585736,70,77,4,435000,1197,0,Pink
1.04,24.9,150,50.78519237,-0.682033071,1,3.8,5.2,3506.703748,50,108,3,535000,1197,3,Dark Purple
0.78,18.8,150,50.78519237,-0.682033071,1,3.8,38.9,3506.703748,43,27,3,535000,1197,3,Dark Purple
0.06,1.5,150,50.78519237,-0.682033071,1,3.8,5.2,3506.703748,93,50,3,535000,1197,3,Dark Purple
3.17,76.2,150,50.78617765,-0.692872162,1,3.8,25.1,3506.779095,102,23,2,350000,1197,0,Pink
0.21,5.0,150,50.78617765,-0.692872162,1,3.8,51.7,3506.779095,60,28,2,350000,1197,0,Pink
4.1,98.5,122,50.78609,-0.706678,1,3.8,20.7,3506.782543,47,64,3,535000,1197,3,Dark Purple
1.76,42.1,122,50.78609,-0.706678,1,3.8,19.2,3506.782543,57,16,3,535000,1197,3,Dark Purple
1.11,26.6,122,50.78609,-0.706678,1,3.8,22.9,3506.782543,48,72,3,535000,1197,3,Dark Purple
0.19,4.6,150,50.78474513,-0.711226179,1,3.8,68.3,3506.692869,76,67,4,467500,1197,0,Pink
0.13,3.1,150,50.78474513,-0.711226179,1,3.8,11.1,3506.692869,45,33,4,467500,1197,0,Pink
1.04,25.0,150,50.78474513,-0.711226179,1,3.8,41.8,3506.692869,68,37,4,467500,1197,0,Pink
0.92,22.0,150,50.78474513,-0.711226179,1,3.8,11.1,3506.692869,67,32,4,467500,1197,0,Pink
4.14,99.5,122,50.785402,-0.7142692,1,3.8,41.8,3506.740349,17,57,3,334000,1197,2,Purple
2.84,68.2,122,50.785402,-0.7142692,1,3.8,71.8,3506.740349,83,30,3,334000,1197,2,Purple
0.25,6.0,122,50.785402,-0.7142692,1,3.8,7.4,3506.740349,51,47,3,334000,1197,2,Purple
0.84,20.2,150,50.78139886,-0.727531531,1,3.8,71.8,3506.473389,69,118,5,285000,1197,2,Purple
0.97,23.2,150,50.78139886,-0.727531531,1,3.8,25.1,3506.473389,81,101,5,285000,1197,2,Purple
0.22,5.2,150,50.78139886,-0.727531531,1,3.8,67.1,3506.473389,102,36,5,285000,1197,2,Purple
1.85,44.5,150,50.78139886,-0.727531531,1,3.8,38.9,3506.473389,80,27,5,285000,1197,2,Purple
1.14,27.3,150,50.78139886,-0.727531531,1,3.8,38.9,3506.473389,60,48,5,285000,1197,2,Purple
7.03,168.6,300,50.78502709,-0.727078407,1,3.8,109.1,3506.723543,44,43,2,247000,1197,2,Purple
1.87,45.0,122,50.78625987,-0.726321429,1,3.8,22.9,3506.808109,72,54,5,294000,1197,2,Purple
1.07,25.7,122,50.78625987,-0.726321429,1,3.8,33.3,3506.808109,47,36,5,294000,1197,2,Purple
0.23,5.6,122,50.78625987,-0.726321429,1,3.8,33.3,3506.808109,71,36,5,294000,1197,2,Purple
4.94,118.6,122,50.78625987,-0.726321429,1,3.8,22.9,3506.808109,56,31,5,294000,1197,2,Purple
4.97,119.3,122,50.78625987,-0.726321429,1,3.8,22.1,3506.808109,72,77,5,294000,1197,2,Purple
3.03,72.6,122,50.78076769,-0.714257561,1,3.8,22.9,3506.420405,55,23,2,615000,1197,3,Dark Purple
0.03,0.8,122,50.78076769,-0.714257561,1,3.8,68.2,3506.420405,60,56,2,615000,1197,3,Dark Purple
1.86,44.7,150,50.77997623,-0.723258051,1,3.8,36.2,3506.372128,52,41,3,248000,1197,2,Purple
0.01,0.3,150,50.77997623,-0.723258051,1,3.8,30.3,3506.372128,56,30,3,248000,1197,2,Purple
1.15,27.7,150,50.77997623,-0.723258051,1,3.8,36.2,3506.372128,70,77,3,248000,1197,2,Purple
1.29,31.0,150,50.78058789,-0.723269766,1,3.8,68.3,3506.414363,75,67,5,191000,1197,2,Purple
2.04,49.0,150,50.78058789,-0.723269766,1,3.8,38.9,3506.414363,93,82,5,191000,1197,2,Purple
3.09,74.1,150,50.78058789,-0.723269766,1,3.8,22.1,3506.414363,53,97,5,191000,1197,2,Purple
1.06,25.5,150,50.78058789,-0.723269766,1,3.8,38.9,3506.414363,92,118,5,191000,1197,2,Purple
1.14,27.3,150,50.78058789,-0.723269766,1,3.8,5.2,3506.414363,57,100,5,191000,1197,2,Purple
1.13,27.2,150,50.78058789,-0.723269766,1,3.8,38.9,3506.414363,60,48,3,141000,1197,2,Purple
0.88,21.1,150,50.78058789,-0.723269766,1,3.8,36.2,3506.414363,77,36,3,141000,1197,2,Purple
1.23,29.6,150,50.78058789,-0.723269766,1,3.8,0.6,3506.414363,84,108,3,141000,1197,2,Purple
3.02,72.5,150,50.77917687,-0.724173423,1,3.8,22.1,3506.317595,53,97,4,365000,1197,0,Pink
